,datetime,delivery_date,period,period_minutes,price_portugal,price_spain,price_omie,source_file,omie_revision
772,2026-04-09 01:00:00,2026-04-09,5,15,96.2,96.2,96.2,marginalpdbc_20260409.1,1
773,2026-04-09 01:15:00,2026-04-09,6,15,90.75,90.75,90.75,marginalpdbc_20260409.1,1
774,2026-04-09 01:30:00,2026-04-09,7,15,90.01,90.01,90.01,marginalpdbc_20260409.1,1
775,2026-04-09 01:45:00,2026-04-09,8,15,86.2,86.2,86.2,marginalpdbc_20260409.1,1
776,2026-04-09 02:00:00,2026-04-09,9,15,86.0,86.0,86.0,marginalpdbc_20260409.1,1
777,2026-04-09 02:15:00,2026-04-09,10,15,82.0,82.0,82.0,marginalpdbc_20260409.1,1
778,2026-04-09 02:30:00,2026-04-09,11,15,80.75,80.75,80.75,marginalpdbc_20260409.1,1
779,2026-04-09 02:45:00,2026-04-09,12,15,74.0,74.0,74.0,marginalpdbc_20260409.1,1
780,2026-04-09 03:00:00,2026-04-09,13,15,79.5,79.5,79.5,marginalpdbc_20260409.1,1
781,2026-04-09 03:15:00,2026-04-09,14,15,75.71,75.71,75.71,marginalpdbc_20260409.1,1
782,2026-04-09 03:30:00,2026-04-09,15,15,74.53,74.53,74.53,marginalpdbc_20260409.1,1
783,2026-04-09 03:45:00,2026-04-09,16,15,74.0,74.0,74.0,marginalpdbc_20260409.1,1
784,2026-04-09 04:00:00,2026-04-09,17,15,74.0,74.0,74.0,marginalpdbc_20260409.1,1
785,2026-04-09 04:15:00,2026-04-09,18,15,73.9,73.9,73.9,marginalpdbc_20260409.1,1
786,2026-04-09 04:30:00,2026-04-09,19,15,74.26,74.26,74.26,marginalpdbc_20260409.1,1
787,2026-04-09 04:45:00,2026-04-09,20,15,74.53,74.53,74.53,marginalpdbc_20260409.1,1
788,2026-04-09 05:00:00,2026-04-09,21,15,69.69,69.69,69.69,marginalpdbc_20260409.1,1
789,2026-04-09 05:15:00,2026-04-09,22,15,72.23,72.23,72.23,marginalpdbc_20260409.1,1
790,2026-04-09 05:30:00,2026-04-09,23,15,80.75,80.75,80.75,marginalpdbc_20260409.1,1
791,2026-04-09 05:45:00,2026-04-09,24,15,82.0,82.0,82.0,marginalpdbc_20260409.1,1
792,2026-04-09 06:00:00,2026-04-09,25,15,83.17,83.17,83.17,marginalpdbc_20260409.1,1
793,2026-04-09 06:15:00,2026-04-09,26,15,90.75,90.75,90.75,marginalpdbc_20260409.1,1
794,2026-04-09 06:30:00,2026-04-09,27,15,97.2,97.2,97.2,marginalpdbc_20260409.1,1
795,2026-04-09 06:45:00,2026-04-09,28,15,102.63,102.63,102.63,marginalpdbc_20260409.1,1
796,2026-04-09 07:00:00,2026-04-09,29,15,106.2,123.25,123.25,marginalpdbc_20260409.1,1
797,2026-04-09 07:15:00,2026-04-09,30,15,107.2,127.17,127.17,marginalpdbc_20260409.1,1
798,2026-04-09 07:30:00,2026-04-09,31,15,107.2,139.44,139.44,marginalpdbc_20260409.1,1
799,2026-04-09 07:45:00,2026-04-09,32,15,109.05,128.93,128.93,marginalpdbc_20260409.1,1
800,2026-04-09 08:00:00,2026-04-09,33,15,111.0,111.0,111.0,marginalpdbc_20260409.1,1
801,2026-04-09 08:15:00,2026-04-09,34,15,103.0,103.0,103.0,marginalpdbc_20260409.1,1
802,2026-04-09 08:30:00,2026-04-09,35,15,97.07,97.07,97.07,marginalpdbc_20260409.1,1
803,2026-04-09 08:45:00,2026-04-09,36,15,86.2,86.2,86.2,marginalpdbc_20260409.1,1
804,2026-04-09 09:00:00,2026-04-09,37,15,96.78,96.78,96.78,marginalpdbc_20260409.1,1
805,2026-04-09 09:15:00,2026-04-09,38,15,81.33,81.33,81.33,marginalpdbc_20260409.1,1
806,2026-04-09 09:30:00,2026-04-09,39,15,67.68,67.68,67.68,marginalpdbc_20260409.1,1
807,2026-04-09 09:45:00,2026-04-09,40,15,50.02,50.02,50.02,marginalpdbc_20260409.1,1
808,2026-04-09 10:00:00,2026-04-09,41,15,54.7,54.7,54.7,marginalpdbc_20260409.1,1
809,2026-04-09 10:15:00,2026-04-09,42,15,33.9,33.9,33.9,marginalpdbc_20260409.1,1
810,2026-04-09 10:30:00,2026-04-09,43,15,11.68,11.68,11.68,marginalpdbc_20260409.1,1
811,2026-04-09 10:45:00,2026-04-09,44,15,2.5,2.5,2.5,marginalpdbc_20260409.1,1
812,2026-04-09 11:00:00,2026-04-09,45,15,2.09,2.09,2.09,marginalpdbc_20260409.1,1
813,2026-04-09 11:15:00,2026-04-09,46,15,0.84,0.84,0.84,marginalpdbc_20260409.1,1
814,2026-04-09 11:30:00,2026-04-09,47,15,0.01,0.01,0.01,marginalpdbc_20260409.1,1
815,2026-04-09 11:45:00,2026-04-09,48,15,0.0,0.0,0.0,marginalpdbc_20260409.1,1
816,2026-04-09 12:00:00,2026-04-09,49,15,0.0,0.0,0.0,marginalpdbc_20260409.1,1
817,2026-04-09 12:15:00,2026-04-09,50,15,0.0,0.0,0.0,marginalpdbc_20260409.1,1
818,2026-04-09 12:30:00,2026-04-09,51,15,-0.01,-0.01,-0.01,marginalpdbc_20260409.1,1
819,2026-04-09 12:45:00,2026-04-09,52,15,-0.25,-0.25,-0.25,marginalpdbc_20260409.1,1
820,2026-04-09 13:00:00,2026-04-09,53,15,-0.5,-0.5,-0.5,marginalpdbc_20260409.1,1
821,2026-04-09 13:15:00,2026-04-09,54,15,-0.6,-0.6,-0.6,marginalpdbc_20260409.1,1
822,2026-04-09 13:30:00,2026-04-09,55,15,-0.6,-0.6,-0.6,marginalpdbc_20260409.1,1
823,2026-04-09 13:45:00,2026-04-09,56,15,-0.81,-0.81,-0.81,marginalpdbc_20260409.1,1
824,2026-04-09 14:00:00,2026-04-09,57,15,-0.82,-0.82,-0.82,marginalpdbc_20260409.1,1
825,2026-04-09 14:15:00,2026-04-09,58,15,-0.82,-0.82,-0.82,marginalpdbc_20260409.1,1
826,2026-04-09 14:30:00,2026-04-09,59,15,-0.82,-0.82,-0.82,marginalpdbc_20260409.1,1
827,2026-04-09 14:45:00,2026-04-09,60,15,-0.82,-0.82,-0.82,marginalpdbc_20260409.1,1
828,2026-04-09 15:00:00,2026-04-09,61,15,-1.0,-1.0,-1.0,marginalpdbc_20260409.1,1
829,2026-04-09 15:15:00,2026-04-09,62,15,-1.0,-1.0,-1.0,marginalpdbc_20260409.1,1
830,2026-04-09 15:30:00,2026-04-09,63,15,-0.82,-0.82,-0.82,marginalpdbc_20260409.1,1
831,2026-04-09 15:45:00,2026-04-09,64,15,-0.57,-0.57,-0.57,marginalpdbc_20260409.1,1
832,2026-04-09 16:00:00,2026-04-09,65,15,-0.5,-0.5,-0.5,marginalpdbc_20260409.1,1
833,2026-04-09 16:15:00,2026-04-09,66,15,-0.3,-0.3,-0.3,marginalpdbc_20260409.1,1
834,2026-04-09 16:30:00,2026-04-09,67,15,-0.02,-0.02,-0.02,marginalpdbc_20260409.1,1
835,2026-04-09 16:45:00,2026-04-09,68,15,-0.01,-0.01,-0.01,marginalpdbc_20260409.1,1
836,2026-04-09 17:00:00,2026-04-09,69,15,-0.01,-0.01,-0.01,marginalpdbc_20260409.1,1
837,2026-04-09 17:15:00,2026-04-09,70,15,-0.01,-0.01,-0.01,marginalpdbc_20260409.1,1
838,2026-04-09 17:30:00,2026-04-09,71,15,0.0,0.0,0.0,marginalpdbc_20260409.1,1
839,2026-04-09 17:45:00,2026-04-09,72,15,0.01,0.01,0.01,marginalpdbc_20260409.1,1
840,2026-04-09 18:00:00,2026-04-09,73,15,0.84,0.84,0.84,marginalpdbc_20260409.1,1
841,2026-04-09 18:15:00,2026-04-09,74,15,3.0,3.0,3.0,marginalpdbc_20260409.1,1
842,2026-04-09 18:30:00,2026-04-09,75,15,11.1,11.1,11.1,marginalpdbc_20260409.1,1
843,2026-04-09 18:45:00,2026-04-09,76,15,33.25,33.25,33.25,marginalpdbc_20260409.1,1
844,2026-04-09 19:00:00,2026-04-09,77,15,33.51,33.51,33.51,marginalpdbc_20260409.1,1
845,2026-04-09 19:15:00,2026-04-09,78,15,51.05,51.05,51.05,marginalpdbc_20260409.1,1
846,2026-04-09 19:30:00,2026-04-09,79,15,66.54,66.54,66.54,marginalpdbc_20260409.1,1
847,2026-04-09 19:45:00,2026-04-09,80,15,80.75,80.75,80.75,marginalpdbc_20260409.1,1
848,2026-04-09 20:00:00,2026-04-09,81,15,69.03,69.03,69.03,marginalpdbc_20260409.1,1
849,2026-04-09 20:15:00,2026-04-09,82,15,80.0,80.0,80.0,marginalpdbc_20260409.1,1
850,2026-04-09 20:30:00,2026-04-09,83,15,80.75,80.75,80.75,marginalpdbc_20260409.1,1
851,2026-04-09 20:45:00,2026-04-09,84,15,82.21,82.21,82.21,marginalpdbc_20260409.1,1
852,2026-04-09 21:00:00,2026-04-09,85,15,85.0,85.0,85.0,marginalpdbc_20260409.1,1
853,2026-04-09 21:15:00,2026-04-09,86,15,86.2,86.2,86.2,marginalpdbc_20260409.1,1
854,2026-04-09 21:30:00,2026-04-09,87,15,83.55,83.55,83.55,marginalpdbc_20260409.1,1
855,2026-04-09 21:45:00,2026-04-09,88,15,80.75,80.75,80.75,marginalpdbc_20260409.1,1
856,2026-04-09 22:00:00,2026-04-09,89,15,74.51,74.51,74.51,marginalpdbc_20260409.1,1
857,2026-04-09 22:15:00,2026-04-09,90,15,69.26,69.26,69.26,marginalpdbc_20260409.1,1
858,2026-04-09 22:30:00,2026-04-09,91,15,67.68,67.68,67.68,marginalpdbc_20260409.1,1
859,2026-04-09 22:45:00,2026-04-09,92,15,66.78,66.78,66.78,marginalpdbc_20260409.1,1
860,2026-04-09 23:00:00,2026-04-09,93,15,67.33,67.33,67.33,marginalpdbc_20260409.1,1
861,2026-04-09 23:15:00,2026-04-09,94,15,65.42,65.42,65.42,marginalpdbc_20260409.1,1
862,2026-04-09 23:30:00,2026-04-09,95,15,62.45,62.45,62.45,marginalpdbc_20260409.1,1
863,2026-04-09 23:45:00,2026-04-09,96,15,53.85,53.85,53.85,marginalpdbc_20260409.1,1
